date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_yard,sqft_yard15,price_per_sqft,norm_price,cost_type
20150403T000000,251000.0,3,1.5,1590,21600,1.5,0,0,4,7,1590,0,1971,0,98022,47.2159,-121.966,1780,21600,20010,19820,11.62037037037037,0.023081967213114753,Very Cheap
20141027T000000,667500.0,3,2.0,2040,4841,1.0,0,0,4,7,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841,2801,3241,137.88473455897542,0.07770491803278688,Very Cheap
20140623T000000,300000.0,4,2.5,1840,5550,2.0,0,0,3,8,1840,0,2004,0,98031,47.3937,-122.183,2030,5500,3710,3470,54.054054054054056,0.029508196721311476,Very Cheap
20140814T000000,610000.0,4,2.25,1960,9021,2.0,0,0,4,8,1960,0,1973,0,98052,47.6349,-122.096,1960,9975,7061,8015,67.61999778295089,0.07016393442622951,Very Cheap
20140703T000000,1042030.0,4,5.0,4110,43560,2.0,0,0,4,11,4110,0,1978,0,98005,47.6353,-122.18,3650,43995,39450,40345,23.921717171717173,0.12682360655737704,Cheap
20141203T000000,430000.0,3,2.25,1830,19965,1.0,0,0,3,8,1400,430,1976,0,98072,47.7412,-122.088,1830,17250,18135,15420,21.537690959178562,0.04655737704918033,Very Cheap
20150402T000000,455000.0,2,1.0,1330,92782,1.0,0,0,2,6,1330,0,1950,0,98014,47.6624,-121.868,1280,168141,91452,166861,4.903968442154729,0.049836065573770495,Very Cheap
20140702T000000,600000.0,5,2.0,2190,9072,1.0,0,0,5,7,1110,1080,1965,0,98052,47.6696,-122.149,1660,8327,6882,6667,66.13756613756614,0.06885245901639345,Very Cheap
20150219T000000,638000.0,3,3.25,1720,1587,2.5,0,2,3,9,1410,310,2004,0,98122,47.6187,-122.299,1490,1620,-133,130,402.0163831127914,0.0738360655737705,Very Cheap
20141014T000000,561000.0,3,1.75,1710,5000,1.0,0,0,4,7,1360,350,1918,0,98136,47.5492,-122.389,1490,6250,3290,4760,112.2,0.06373770491803278,Very Cheap
20141216T000000,625000.0,3,2.5,2180,5000,1.0,0,0,4,8,1240,940,1977,0,98116,47.5828,-122.396,2000,5000,2820,3000,125.0,0.07213114754098361,Very Cheap
20150324T000000,263950.0,3,1.75,1700,11613,1.0,0,0,5,7,1180,520,1977,0,98092,47.2874,-122.187,1500,12377,9913,10877,22.728838370791355,0.02478032786885246,Very Cheap
20141028T000000,740000.0,3,2.5,2960,9350,2.0,0,2,4,9,2960,0,1978,0,98008,47.6218,-122.094,2960,11745,6390,8785,79.14438502673796,0.08721311475409836,Very Cheap
20140609T000000,234999.0,3,1.0,1330,8912,1.0,0,0,3,6,1330,0,1948,0,98188,47.4493,-122.274,1200,8913,7582,7713,26.36882854578097,0.020983475409836066,Very Cheap
20150414T000000,380000.0,4,2.5,1940,3200,2.0,0,0,3,8,1940,0,2004,0,98058,47.4583,-122.118,1900,3200,1260,1300,118.75,0.04,Very Cheap
20140812T000000,329500.0,3,2.25,1500,9656,1.0,0,0,3,7,1170,330,1989,0,98019,47.7327,-121.982,1690,9656,8156,7966,34.123860811930406,0.03337704918032787,Very Cheap
20140711T000000,464950.0,4,2.5,2230,64438,1.0,0,0,4,7,1230,1000,1978,0,98027,47.4754,-122.007,2230,71002,62208,68772,7.215462925602905,0.051140983606557375,Very Cheap
20150402T000000,500000.0,3,2.25,1700,9008,1.0,0,0,3,8,1340,360,1985,0,98125,47.7161,-122.317,2340,8003,7308,5663,55.50621669626998,0.05573770491803279,Very Cheap
20140709T000000,415000.0,4,1.5,1840,11367,1.5,0,0,4,7,1840,0,1950,0,98177,47.7656,-122.358,1690,9800,9527,8110,36.509193278789475,0.04459016393442623,Very Cheap
20140905T000000,437500.0,3,2.25,2100,205603,2.0,0,0,3,8,2100,0,1983,0,98070,47.3668,-122.505,2396,187308,203503,184912,2.1278872389994308,0.047540983606557376,Very Cheap
20140709T000000,599000.0,7,2.5,2580,5750,1.0,0,0,4,7,1880,700,1901,0,98122,47.6025,-122.294,2280,5750,3170,3470,104.17391304347827,0.06872131147540983,Very Cheap
20141014T000000,367000.0,4,2.5,2350,8182,2.0,0,0,3,8,2350,0,1997,0,98042,47.3697,-122.106,2330,7000,5832,4670,44.8545587875825,0.03829508196721312,Very Cheap
20150425T000000,530000.0,2,1.0,760,3000,1.0,0,0,3,6,760,0,1922,0,98107,47.6633,-122.357,1630,3600,2240,1970,176.66666666666666,0.05967213114754098,Very Cheap
20140604T000000,989000.0,5,3.5,3280,4000,2.0,0,0,3,9,2440,840,2003,0,98117,47.689,-122.396,1980,4000,720,2020,247.25,0.11986885245901639,Cheap
20140822T000000,462600.0,3,2.0,1320,4000,1.0,0,0,4,6,1020,300,1940,0,98118,47.5515,-122.262,2410,6212,2680,3802,115.65,0.0508327868852459,Very Cheap
20150424T000000,875000.0,3,2.5,1690,10592,1.0,0,0,3,8,1690,0,1973,2009,98040,47.58,-122.231,2260,9945,8902,7685,82.6095166163142,0.10491803278688525,Cheap
20140722T000000,335000.0,3,2.25,2060,47318,1.0,0,2,4,8,1600,460,1976,0,98001,47.2758,-122.265,1870,19663,45258,17793,7.0797582315397944,0.03409836065573771,Very Cheap
20140731T000000,393000.0,4,2.0,1450,5456,1.0,0,0,5,7,1450,0,1951,0,98108,47.5442,-122.297,980,6100,4006,5120,72.0307917888563,0.041704918032786885,Very Cheap
20140721T000000,1340000.0,4,3.0,2760,4905,2.0,0,1,4,9,1840,920,1938,0,98105,47.6591,-122.27,3200,5424,2145,2224,273.19062181447504,0.1659016393442623,Cheap
20150323T000000,590000.0,3,2.5,2830,5788,2.0,0,0,3,9,2830,0,2001,0,98028,47.7604,-122.235,2500,5802,2958,3302,101.9350380096752,0.06754098360655737,Very Cheap
20150421T000000,671000.0,4,2.75,1890,1475,2.0,0,0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682,-415,32,454.91525423728814,0.07816393442622951,Very Cheap
20140728T000000,925000.0,3,3.25,2610,4500,1.5,0,0,4,9,1660,950,1909,0,98103,47.6701,-122.339,2110,4500,1890,2390,205.55555555555554,0.11147540983606558,Cheap
20141006T000000,245000.0,3,2.25,1900,7250,1.0,0,0,3,7,1250,650,1967,0,98146,47.4869,-122.344,1560,9420,5350,7860,33.793103448275865,0.022295081967213116,Very Cheap
20150402T000000,392500.0,3,1.0,930,6572,1.0,0,0,3,7,930,0,1952,0,98115,47.6889,-122.301,960,5840,5642,4880,59.72306755934267,0.04163934426229508,Very Cheap
20140828T000000,505000.0,4,2.0,2730,12000,1.0,0,0,4,8,1410,1320,1998,0,98155,47.7733,-122.271,2730,9039,9270,6309,42.083333333333336,0.05639344262295082,Very Cheap
20140819T000000,702000.0,4,2.5,2650,6240,2.0,0,0,3,8,2650,0,2013,0,98053,47.6885,-122.021,2640,6524,3590,3884,112.5,0.08222950819672131,Very Cheap
20140718T000000,337000.0,2,1.0,1010,4000,1.0,0,0,3,7,1010,0,1947,0,98136,47.5311,-122.382,1480,4366,2990,2886,84.25,0.034360655737704915,Very Cheap
20141229T000000,920000.0,4,2.5,3550,10233,2.0,0,0,3,9,3550,0,1996,0,98027,47.5499,-122.1,3310,9157,6683,5847,89.90520863871788,0.11081967213114755,Cheap
20140827T000000,495500.0,3,1.75,2130,6360,1.0,0,0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361,4230,4821,77.90880503144655,0.05514754098360656,Very Cheap
20140924T000000,245000.0,2,1.75,1840,7230,1.0,0,0,3,7,1570,270,1938,0,98030,47.3815,-122.228,1282,6769,5390,5487,33.8865836791148,0.022295081967213116,Very Cheap
20140529T000000,395000.0,2,1.0,1320,1824,1.5,0,0,4,6,1320,0,1909,0,98144,47.585,-122.294,1320,4000,504,2680,216.55701754385964,0.0419672131147541,Very Cheap
20150217T000000,335000.0,3,1.0,990,6315,1.0,0,0,3,7,990,0,1970,0,98034,47.7116,-122.214,1450,6702,5325,5252,53.048297703879655,0.03409836065573771,Very Cheap
20141110T000000,187000.0,2,1.75,1020,10346,1.0,0,0,4,6,1020,0,1983,0,98022,47.1958,-122.002,1160,8610,9326,7450,18.074618209936208,0.014688524590163935,Very Cheap
20141121T000000,450000.0,4,2.0,1570,7320,1.0,0,0,4,7,1570,0,1960,0,98007,47.5967,-122.14,1530,8800,5750,7270,61.47540983606557,0.04918032786885246,Very Cheap
20140617T000000,280000.0,4,2.25,1930,7207,1.0,0,0,4,7,1360,570,1988,0,98030,47.3783,-122.182,1760,7207,5277,5447,38.851116969612875,0.026885245901639345,Very Cheap
20140715T000000,1375000.0,5,4.0,3760,22763,1.0,0,3,4,11,1910,1850,1969,0,98040,47.5333,-122.22,3730,11201,19003,7471,60.40504327197645,0.17049180327868851,Cheap
20140609T000000,265000.0,2,1.0,1000,31505,1.0,0,0,3,6,1000,0,1960,0,98019,47.7659,-121.899,1560,22597,30505,21037,8.411363275670528,0.024918032786885248,Very Cheap
20150423T000000,795000.0,3,1.75,1930,9600,1.0,0,0,3,8,1930,0,1958,0,98040,47.5747,-122.237,2350,9840,7670,7490,82.8125,0.09442622950819672,Very Cheap
20140529T000000,510000.0,3,1.5,2240,3800,2.0,0,0,3,8,1370,870,1929,0,98115,47.6887,-122.307,1690,4275,1560,2585,134.21052631578948,0.057049180327868855,Very Cheap
20140628T000000,699900.0,4,2.5,2190,11500,1.0,0,0,4,8,1430,760,1972,0,98006,47.5668,-122.147,2580,9700,9310,7120,60.86086956521739,0.08195409836065574,Very Cheap
20140812T000000,839000.0,4,2.75,2400,12469,1.0,0,2,4,8,1760,640,1958,0,98008,47.5861,-122.112,2400,10400,10069,8000,67.28687144117411,0.1001967213114754,Cheap
20140715T000000,396000.0,4,1.75,1970,12409,1.0,0,0,4,7,1220,750,1968,0,98028,47.7489,-122.236,1690,10720,10439,9030,31.91232170199049,0.0420983606557377,Very Cheap
20150507T000000,365000.0,3,2.25,2860,8458,2.0,0,0,3,7,2860,0,1983,0,98058,47.4269,-122.148,1760,8458,5598,6698,43.15441002601088,0.0380327868852459,Very Cheap
20140711T000000,440000.0,3,2.25,1900,7225,1.0,0,0,3,8,1220,680,1970,0,98008,47.6394,-122.113,1900,7399,5325,5499,60.89965397923876,0.04786885245901639,Very Cheap
20141104T000000,405000.0,4,2.5,2090,6667,2.0,0,0,3,8,2090,0,1997,0,98058,47.4648,-122.15,2250,6165,4577,3915,60.746962651867406,0.043278688524590166,Very Cheap
20140515T000000,295000.0,3,1.5,850,2500,1.0,0,0,3,7,850,0,1986,0,98106,47.5677,-122.36,850,5000,1650,4150,118.0,0.028852459016393443,Very Cheap
20140515T000000,275000.0,4,2.5,1840,1562,2.0,0,0,3,7,1400,440,2004,0,98106,47.5345,-122.364,1840,1766,-278,-74,176.05633802816902,0.02622950819672131,Very Cheap
20141003T000000,295000.0,2,1.0,820,288367,1.0,0,0,3,6,820,0,1930,1986,98042,47.4196,-122.165,1580,8154,287547,6574,1.0230019385019784,0.028852459016393443,Very Cheap
20140815T000000,1500000.0,5,3.5,4370,12240,2.0,0,0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800,7870,9820,122.54901960784314,0.18688524590163935,Cheap
20140902T000000,795000.0,3,3.5,3190,10223,2.0,0,0,3,10,2560,630,1994,0,98052,47.6968,-122.102,3120,9735,7033,6615,77.76582216570479,0.09442622950819672,Very Cheap
20140506T000000,650000.0,5,3.5,3480,36615,2.0,0,0,4,8,2490,990,1983,0,98075,47.5741,-122.05,2540,35910,33135,33370,17.75228731394237,0.07540983606557378,Very Cheap
20140910T000000,260000.0,3,1.0,1690,13184,1.0,0,0,4,7,1690,0,1959,0,98166,47.476,-122.343,1130,13451,11494,12321,19.72087378640777,0.024262295081967214,Very Cheap
20140806T000000,382000.0,2,2.5,1650,2710,2.0,0,2,3,8,1650,0,2008,0,98065,47.5173,-121.878,1760,2992,1060,1232,140.95940959409594,0.040262295081967214,Very Cheap
20150421T000000,790100.0,4,2.5,2590,9341,2.0,0,0,3,8,2590,0,1985,0,98052,47.6496,-122.114,2280,9510,6751,7230,84.58409163901081,0.09378360655737705,Very Cheap
20140521T000000,220000.0,4,2.5,2160,8005,2.0,0,0,3,7,2160,0,1993,0,98001,47.2668,-122.231,1790,8016,5845,6226,27.482823235477827,0.01901639344262295,Very Cheap
20140605T000000,799000.0,4,3.5,3500,8547,2.0,0,0,3,9,2500,1000,1994,0,98006,47.5613,-122.126,2350,10270,5047,7920,93.48309348309348,0.09495081967213115,Very Cheap
20140723T000000,1480000.0,4,2.25,3920,7200,2.0,0,0,3,10,3120,800,1928,0,98144,47.5731,-122.284,3400,7200,3280,3800,205.55555555555554,0.1842622950819672,Cheap
20140609T000000,367300.0,4,2.75,2190,14937,2.0,0,0,3,8,2190,0,1993,0,98001,47.3535,-122.273,1920,11360,12747,9440,24.58994443328647,0.038334426229508195,Very Cheap
20150409T000000,805000.0,4,2.0,1890,4500,1.5,0,0,3,7,1490,400,1907,1993,98103,47.6684,-122.356,1640,4010,2610,2370,178.88888888888889,0.09573770491803278,Very Cheap
20141215T000000,730000.0,2,1.0,1860,3400,1.0,0,0,3,7,1010,850,1920,0,98105,47.6714,-122.329,1540,3997,1540,2457,214.7058823529412,0.0859016393442623,Very Cheap
20141123T000000,402000.0,3,2.0,1720,7704,1.0,0,0,4,7,1160,560,1969,0,98011,47.7368,-122.195,1620,7600,5984,5980,52.18068535825545,0.04288524590163934,Very Cheap
20140530T000000,750000.0,4,2.75,2600,4674,1.0,0,0,3,8,1560,1040,1976,0,98115,47.6782,-122.286,2600,6099,2074,3499,160.46213093709883,0.08852459016393442,Very Cheap
20140730T000000,458000.0,3,1.5,1570,12196,1.0,0,0,4,7,1570,0,1972,0,98045,47.4866,-121.786,1740,12196,10626,10456,37.55329616267629,0.05022950819672131,Very Cheap
20140828T000000,898000.0,3,2.5,3530,9753,2.0,0,0,3,10,3530,0,1997,0,98006,47.5539,-122.103,3220,9234,6223,6014,92.07423356915821,0.10793442622950819,Cheap
20150323T000000,308000.0,4,2.5,1960,5642,2.0,0,0,3,7,1960,0,1998,0,98092,47.3167,-122.187,1870,5250,3682,3380,54.59057071960298,0.030557377049180327,Very Cheap
20150506T000000,385000.0,3,2.5,2230,8296,2.0,0,0,3,7,2230,0,2004,0,98058,47.4386,-122.116,2480,5940,6066,3460,46.407907425265186,0.04065573770491803,Very Cheap
20141006T000000,1020000.0,4,3.0,2720,4800,1.5,0,0,5,8,1790,930,1928,0,98105,47.6595,-122.283,2260,4800,2080,2540,212.5,0.12393442622950819,Cheap
20141229T000000,1425000.0,5,3.0,2840,6240,2.0,0,0,5,9,2440,400,1905,0,98112,47.6285,-122.309,2940,6000,3400,3060,228.3653846153846,0.17704918032786884,Cheap
20140723T000000,240000.0,3,1.75,1260,7362,1.0,0,0,3,7,1260,0,1984,0,98038,47.3602,-122.052,1530,7232,6102,5702,32.59983700081499,0.021639344262295083,Very Cheap
20141001T000000,217000.0,3,1.5,1860,8505,1.0,0,0,4,7,1860,0,1967,0,98023,47.3106,-122.365,1810,8262,6645,6452,25.51440329218107,0.01862295081967213,Very Cheap
20140630T000000,972000.0,4,1.75,2010,6300,1.0,0,2,5,8,1610,400,1937,0,98199,47.6457,-122.412,3290,6300,4290,3010,154.28571428571428,0.11763934426229508,Cheap
20140507T000000,361280.0,2,1.0,820,6400,1.0,0,0,4,7,820,0,1944,0,98126,47.55,-122.379,1490,6400,5580,4910,56.45,0.03754491803278689,Very Cheap
20140804T000000,385000.0,3,1.75,1220,1450,1.0,0,0,3,6,620,600,1905,0,98119,47.6361,-122.368,1660,2960,230,1300,265.51724137931035,0.04065573770491803,Very Cheap
20141105T000000,475000.0,3,2.5,2220,60984,2.0,0,0,4,8,2220,0,1987,0,98027,47.4802,-122.052,1930,55333,58764,53403,7.788928243473698,0.05245901639344262,Very Cheap
20150402T000000,724950.0,4,2.5,2860,3638,1.5,0,2,5,7,1720,1140,1924,0,98107,47.6631,-122.361,1760,3880,778,2120,199.2715777899945,0.08523934426229508,Very Cheap
20141027T000000,935000.0,5,4.5,4230,9701,2.0,0,0,3,10,4230,0,1999,0,98006,47.5444,-122.131,4130,12253,5471,8123,96.38181630759715,0.11278688524590164,Cheap
20140908T000000,169950.0,3,1.0,840,8470,1.0,0,0,4,6,840,0,1961,0,98023,47.3275,-122.338,840,8450,7630,7610,20.064935064935064,0.012452459016393443,Very Cheap
20141208T000000,585000.0,3,2.5,2290,5089,2.0,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984,2799,5694,114.95382196895264,0.06688524590163934,Very Cheap
20150423T000000,585000.0,3,2.5,2290,5089,2.0,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984,2799,5694,114.95382196895264,0.06688524590163934,Very Cheap
20150327T000000,480000.0,5,3.5,3480,12821,2.0,0,2,3,10,2890,590,2004,0,98092,47.2641,-122.215,3400,9870,9341,6470,37.43857733406131,0.05311475409836065,Very Cheap
20141105T000000,635000.0,4,2.5,4260,36360,1.5,0,0,4,8,4100,160,1935,0,98155,47.764,-122.302,2430,17888,32100,15458,17.464246424642464,0.07344262295081967,Very Cheap
20150204T000000,368750.0,3,2.5,2230,5717,2.0,0,0,3,7,2230,0,2004,0,98058,47.4388,-122.117,2230,5194,3487,2964,64.50061220920063,0.038524590163934426,Very Cheap
20141202T000000,432500.0,6,2.0,3080,5500,2.0,0,0,1,7,3080,0,1900,0,98122,47.6031,-122.296,1830,5000,2420,3170,78.63636363636364,0.046885245901639346,Very Cheap
20140903T000000,589000.0,3,2.5,2250,4337,2.0,0,0,3,8,2250,0,2004,0,98075,47.5908,-122.017,2250,4721,2087,2471,135.80816232418724,0.06740983606557377,Very Cheap
20150414T000000,840000.0,4,3.25,3160,6327,2.0,0,0,3,9,2280,880,2004,0,98027,47.536,-122.066,3160,5946,3167,2786,132.76434329065907,0.10032786885245902,Cheap
20150305T000000,316500.0,3,2.5,1770,3873,2.0,0,0,3,7,1770,0,2005,0,98058,47.4648,-122.144,2280,4330,2103,2050,81.71959721146398,0.031672131147540986,Very Cheap
20150213T000000,536000.0,4,2.5,2880,8833,2.0,0,0,3,7,2880,0,2006,0,98065,47.5388,-121.89,2570,5234,5953,2664,60.681535152269895,0.06045901639344262,Very Cheap
20150420T000000,563750.0,4,2.75,2690,25000,1.0,0,0,3,8,1750,940,1978,0,98029,47.5537,-122.026,2640,28250,22310,25610,22.55,0.06409836065573771,Very Cheap
20141226T000000,152500.0,4,1.0,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752,5620,6312,20.74829931972789,0.010163934426229508,Very Cheap
20150420T000000,267950.0,4,1.0,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752,5620,6312,36.45578231292517,0.025304918032786887,Very Cheap
20150413T000000,1640000.0,5,4.0,4780,118047,2.0,0,0,3,11,4780,0,1994,0,98077,47.7243,-122.052,4040,31760,113267,27720,13.892771523206859,0.20524590163934425,Cheap
20140623T000000,269950.0,4,2.5,2540,8400,2.0,0,0,5,7,2540,0,1977,0,98032,47.3754,-122.277,1600,8050,5860,6450,32.13690476190476,0.025567213114754097,Very Cheap
20140721T000000,731688.0,4,3.0,2630,5772,2.0,0,0,3,9,2630,0,2006,0,98052,47.6952,-122.133,3460,6158,3142,2698,126.76507276507276,0.08612301639344262,Very Cheap
20141203T000000,240000.0,3,1.5,1890,9000,1.0,0,0,3,7,1190,700,1959,0,98188,47.4425,-122.272,2060,9000,7110,6940,26.666666666666668,0.021639344262295083,Very Cheap
20140903T000000,555950.0,2,1.0,1220,5040,1.0,0,0,3,7,1220,0,1961,0,98117,47.6957,-122.364,1420,5040,3820,3620,110.30753968253968,0.06307540983606558,Very Cheap
20150427T000000,289000.0,2,1.0,710,6300,1.0,0,0,3,6,710,0,1942,0,98126,47.5155,-122.374,740,6300,5590,5560,45.87301587301587,0.028065573770491802,Very Cheap
20140506T000000,525000.0,3,2.5,2970,11985,1.0,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049,9015,9059,43.804755944931166,0.05901639344262295,Very Cheap
20141204T000000,745000.0,3,2.5,2970,11985,1.0,0,0,3,9,1770,1200,1995,0,98074,47.6359,-122.052,2990,12049,9015,9059,62.161034626616605,0.08786885245901639,Very Cheap
20141117T000000,397000.0,2,1.0,1000,7664,1.0,0,2,3,7,1000,0,1939,0,98115,47.7001,-122.311,1570,6350,6664,4780,51.80062630480167,0.04222950819672131,Very Cheap
20150422T000000,233000.0,3,1.0,1980,8505,1.0,0,0,3,7,1030,950,1965,0,98106,47.538,-122.353,1830,8505,6525,6675,27.39564961787184,0.020721311475409836,Very Cheap
20141016T000000,625000.0,4,2.25,1920,8259,2.0,0,0,4,8,1920,0,1979,0,98027,47.5616,-122.088,2030,8910,6339,6880,75.67502118900593,0.07213114754098361,Very Cheap
20140729T000000,535000.0,3,2.0,2740,23505,2.0,0,4,3,10,2740,0,1988,0,98001,47.319,-122.26,2800,16400,20765,13600,22.761114656456073,0.06032786885245902,Very Cheap
20150504T000000,270000.0,3,2.25,1740,7345,1.0,0,0,3,7,1380,360,1973,0,98032,47.3663,-122.285,1770,8250,5605,6480,36.75970047651464,0.025573770491803278,Very Cheap
20140722T000000,360000.0,3,1.75,1300,7770,1.0,0,0,3,7,1300,0,1967,0,98034,47.7347,-122.192,1520,7600,6470,6080,46.33204633204633,0.037377049180327866,Very Cheap
20140513T000000,1105000.0,4,1.5,2740,4000,2.0,0,0,5,9,1930,810,1905,0,98109,47.6343,-122.352,1680,4000,1260,2320,276.25,0.13508196721311475,Cheap
20141111T000000,970000.0,4,1.75,4060,4000,2.0,0,3,3,10,2890,1170,1953,1995,98199,47.6375,-122.389,1860,4000,-60,2140,242.5,0.11737704918032787,Cheap
20141010T000000,915000.0,5,2.5,3490,18850,1.0,0,4,4,9,1840,1650,1958,0,98005,47.5955,-122.176,2690,11625,15360,8935,48.54111405835544,0.11016393442622952,Cheap
20140711T000000,412000.0,4,1.75,1430,10500,1.0,0,0,4,7,1130,300,1960,0,98007,47.6083,-122.132,2070,8640,9070,6570,39.23809523809524,0.04419672131147541,Very Cheap
20150212T000000,265000.0,4,1.75,1860,9112,1.0,0,0,4,7,1110,750,1963,0,98032,47.3792,-122.282,1570,9112,7252,7542,29.08252853380158,0.024918032786885248,Very Cheap
20140916T000000,426000.0,4,2.25,2120,7700,1.0,0,0,4,7,1490,630,1976,0,98034,47.7207,-122.165,1890,8203,5580,6313,55.324675324675326,0.046032786885245904,Very Cheap
20141210T000000,266000.0,4,2.25,1860,12693,1.0,0,0,3,8,1140,720,1978,0,98023,47.3114,-122.395,1950,8740,10833,6790,20.956432679429607,0.02504918032786885,Very Cheap
20141215T000000,325000.0,3,2.0,2330,4950,1.5,0,0,3,6,1430,900,1900,0,98118,47.5585,-122.29,1160,5115,2620,3955,65.65656565656566,0.03278688524590164,Very Cheap
20150120T000000,615000.0,3,1.75,1670,5100,1.0,0,2,5,7,990,680,1954,0,98144,47.5898,-122.291,2140,4452,3430,2312,120.58823529411765,0.07081967213114754,Very Cheap
20150423T000000,310000.0,3,1.75,2130,7140,1.0,0,0,3,8,1580,550,1979,0,98023,47.3074,-122.341,2180,7906,5010,5726,43.417366946778714,0.03081967213114754,Very Cheap
20140914T000000,340000.0,4,1.75,1900,7313,1.0,0,0,3,7,1900,0,1973,0,98034,47.7311,-122.232,1420,7384,5413,5964,46.49254751811842,0.03475409836065574,Very Cheap
20150501T000000,562500.0,2,1.0,1170,2800,1.5,0,0,4,5,1170,0,1905,0,98103,47.6574,-122.345,1660,4996,1630,3336,200.89285714285714,0.06393442622950819,Very Cheap
20140721T000000,447000.0,2,1.0,980,1600,2.0,0,0,3,8,980,0,2010,0,98119,47.638,-122.375,1180,1600,620,420,279.375,0.04878688524590164,Very Cheap
20140930T000000,2450000.0,7,4.25,4670,23115,2.0,0,2,3,11,4670,0,1992,0,98039,47.6183,-122.227,3240,13912,18445,10672,105.99178022928834,0.3114754098360656,Medium
20140520T000000,250000.0,4,1.5,2500,6300,1.0,0,0,4,7,1500,1000,1961,0,98032,47.3781,-122.284,1720,8925,3800,7205,39.682539682539684,0.022950819672131147,Very Cheap
20150102T000000,633000.0,4,2.5,2020,8044,2.0,0,0,3,8,2020,0,1990,0,98074,47.6247,-122.043,2320,7328,6024,5008,78.6921929388364,0.07318032786885247,Very Cheap
20150423T000000,310000.0,3,2.0,1290,886,3.0,0,0,3,7,1290,0,2004,0,98125,47.7161,-122.295,1270,1152,-404,-118,349.88713318284425,0.03081967213114754,Very Cheap
20141110T000000,439000.0,2,1.75,1620,113862,1.5,0,0,3,7,1620,0,1995,0,98045,47.4821,-121.719,1560,54806,112242,53246,3.8555444309778504,0.04773770491803279,Very Cheap
20140820T000000,470000.0,3,3.25,1710,2381,2.0,0,0,3,8,1360,350,2003,0,98029,47.5477,-122.004,1420,1163,671,-257,197.39605207895843,0.05180327868852459,Very Cheap
20150414T000000,270000.0,3,2.5,1720,8550,1.0,0,0,4,7,1720,0,1968,0,98002,47.2837,-122.207,1460,8550,6830,7090,31.57894736842105,0.025573770491803278,Very Cheap
20141219T000000,299500.0,3,1.75,1820,8813,2.0,0,0,3,7,1820,0,1994,0,98003,47.2622,-122.303,1780,7349,6993,5569,33.98388743901055,0.02944262295081967,Very Cheap
20140918T000000,227000.0,3,1.0,1130,10018,1.0,0,0,4,6,1130,0,1954,0,98032,47.3733,-122.275,1770,7700,8888,5930,22.659213415851468,0.019934426229508195,Very Cheap
20140820T000000,735000.0,4,2.75,3040,2415,2.0,1,4,3,8,3040,0,1966,0,98118,47.5188,-122.256,2620,2433,-625,-187,304.3478260869565,0.08655737704918033,Very Cheap
20140626T000000,537000.0,3,3.0,2410,7479,2.0,0,2,3,7,2410,0,1942,1988,98155,47.7394,-122.288,2610,7479,5069,4869,71.8010429201765,0.060590163934426226,Very Cheap
20141209T000000,699000.0,4,2.5,2440,14470,1.0,0,0,4,9,1660,780,1970,0,98005,47.6401,-122.168,2810,15564,12030,12754,48.30684174153421,0.08183606557377049,Very Cheap
20140902T000000,330000.0,2,1.0,800,4533,1.0,0,0,3,6,600,200,1929,0,98115,47.6979,-122.325,1720,6800,3733,5080,72.7994705493051,0.03344262295081967,Very Cheap
20140829T000000,229000.0,3,1.0,1030,7800,1.0,0,0,3,7,1030,0,1954,0,98168,47.473,-122.324,1630,12664,6770,11034,29.358974358974358,0.02019672131147541,Very Cheap
20141121T000000,200000.0,3,1.0,1480,5600,1.0,0,0,4,6,940,540,1947,0,98178,47.5045,-122.27,1350,11100,4120,9750,35.714285714285715,0.01639344262295082,Very Cheap
20140812T000000,522500.0,3,1.75,1710,9707,1.0,0,0,4,8,1710,0,1966,0,98008,47.623,-122.105,1820,8700,7997,6880,53.827135057175234,0.05868852459016394,Very Cheap
20150324T000000,1295000.0,3,2.75,3450,5350,1.5,0,3,4,9,2590,860,1925,0,98199,47.6389,-122.407,2910,5350,1900,2440,242.05607476635515,0.16,Cheap
20141110T000000,2000000.0,3,3.25,2610,16387,2.0,1,4,3,9,2610,0,2006,0,98125,47.7175,-122.278,2590,12958,13777,10368,122.04796485018612,0.25245901639344265,Cheap
20141022T000000,200000.0,2,0.75,780,55764,1.0,0,0,4,4,780,0,1945,0,98058,47.442,-122.105,1620,30847,54984,29227,3.5865432895775053,0.01639344262295082,Very Cheap
20150408T000000,352000.0,3,1.75,1260,7200,1.0,0,0,3,7,1260,0,1971,0,98034,47.7189,-122.178,1460,7200,5940,5740,48.888888888888886,0.03632786885245902,Very Cheap
